Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
1/9/2017 20:00,"10,778.44","1,413.24","2,176.74",845.31,"12,797.47","3,068.94","6,180.19","1,127.27","38,387.60"
1/9/2017 21:00,"10,596.44","1,394.69","2,174.15",829.04,"12,524.32","3,049.30","6,062.99","1,122.66","37,753.60"
1/9/2017 22:00,"10,140.58","1,336.32","2,137.52",798.73,"12,004.41","2,940.80","5,780.55","1,090.56","36,229.47"
1/9/2017 23:00,"9,542.91","1,219.43","2,095.31",755.46,"11,067.96","2,741.36","5,323.90","1,034.62","33,780.94"
1/10/2017 0:00,"8,943.44","1,137.32","2,033.52",711.37,"10,218.26","2,486.46","4,863.63",982.14,"31,376.15"
1/10/2017 1:00,"8,801.83",973.18,"2,106.63",650.79,"9,377.05","2,397.36","4,561.28",961.39,"29,829.52"
1/10/2017 2:00,"8,619.02",936.79,"2,087.65",638.4,"8,980.28","2,294.98","4,363.27",943.61,"28,864.00"
1/10/2017 3:00,"8,488.15",918.86,"2,085.56",634.08,"8,822.35","2,248.78","4,300.90",936.41,"28,435.09"
1/10/2017 4:00,"8,498.21",913.83,"2,084.15",635.42,"8,812.36","2,229.25","4,316.65",936.44,"28,426.33"
1/10/2017 5:00,"8,719.02",922,"2,102.79",648.05,"9,051.77","2,269.30","4,447.86",949.51,"29,110.30"
1/10/2017 6:00,"9,322.61",993.98,"2,164.95",688.35,"9,839.14","2,435.41","4,840.13","1,003.31","31,287.88"
1/10/2017 7:00,"10,207.10","1,127.35","2,247.35",752.54,"11,235.64","2,832.72","5,585.07","1,109.00","35,096.77"
1/10/2017 8:00,"10,387.30","1,171.81","2,298.37",782.2,"11,721.02","2,908.21","5,828.72","1,151.25","36,248.88"
1/10/2017 9:00,"10,359.50","1,156.60","2,271.53",774.47,"11,467.84","2,810.84","5,698.78","1,116.79","35,656.34"
1/10/2017 10:00,"10,475.69","1,159.87","2,237.06",764.07,"11,323.87","2,808.75","5,603.71","1,088.06","35,461.07"
1/10/2017 11:00,"10,656.64","1,166.31","2,211.96",755.41,"11,288.80","2,835.31","5,529.41","1,063.09","35,506.93"
1/10/2017 12:00,"10,759.30","1,207.00","2,185.00",741.73,"11,184.51","2,868.81","5,478.16","1,039.23","35,463.73"
1/10/2017 13:00,"10,839.06","1,217.41","2,160.95",737.32,"11,142.85","2,916.86","5,471.77","1,025.33","35,511.55"
1/10/2017 14:00,"10,923.34","1,231.43","2,143.31",727.51,"11,111.18","2,979.73","5,473.45","1,013.84","35,603.80"
1/10/2017 15:00,"10,955.46","1,247.12","2,142.92",715.3,"11,034.24","3,032.62","5,526.74","1,003.93","35,658.33"
1/10/2017 16:00,"10,908.31","1,236.49","2,146.08",710.78,"10,956.46","3,034.61","5,616.32","1,012.92","35,621.96"
1/10/2017 17:00,"10,853.53","1,240.75","2,133.25",716.4,"10,978.21","3,045.09","5,704.34","1,040.30","35,711.86"
1/10/2017 18:00,"10,984.43","1,262.11","2,122.50",736.73,"11,341.53","3,013.02","5,816.63","1,042.54","36,319.50"
1/10/2017 19:00,"11,331.67","1,329.17","2,189.39",772.92,"11,990.04","3,172.87","6,170.17","1,081.57","38,037.81"
1/10/2017 20:00,"11,202.88","1,311.94","2,198.48",771.4,"11,892.72","3,184.88","6,145.64","1,071.21","37,779.15"
1/10/2017 21:00,"10,974.28","1,274.97","2,180.48",758.96,"11,586.30","3,129.90","5,966.77","1,054.25","36,925.91"
1/10/2017 22:00,"10,598.23","1,226.47","2,148.49",734.48,"11,054.69","3,015.10","5,651.47","1,021.22","35,450.16"
1/10/2017 23:00,"10,020.62","1,127.97","2,107.71",704.91,"10,243.86","2,811.00","5,197.87",972.22,"33,186.17"
1/11/2017 0:00,"9,379.15",985.41,"2,063.46",669.62,"9,378.37","2,540.96","4,691.21",921.88,"30,630.05"
1/11/2017 1:00,"8,972.85",928,"2,053.49",656.51,"8,814.11","2,322.61","4,350.15",881.35,"28,979.07"
1/11/2017 2:00,"8,727.10",894.97,"2,051.41",665.47,"8,524.40","2,221.49","4,149.51",872.03,"28,106.37"
1/11/2017 3:00,"8,569.49",892.22,"2,055.43",672.43,"8,350.91","2,163.39","4,057.60",872.22,"27,633.70"
1/11/2017 4:00,"8,498.24",933.74,"2,052.47",668.98,"8,294.81","2,129.10","4,032.86",875.14,"27,485.34"
1/11/2017 5:00,"8,622.26",958.33,"2,067.55",680.09,"8,550.48","2,153.28","4,128.95",895.33,"28,056.27"
1/11/2017 6:00,"9,174.21","1,023.41","2,127.42",715.59,"9,383.01","2,308.99","4,497.73",950.03,"30,180.38"
1/11/2017 7:00,"10,023.21","1,151.45","2,221.63",783.63,"10,810.64","2,673.69","5,198.68","1,066.21","33,929.14"
1/11/2017 8:00,"10,233.12","1,180.15","2,273.01",808.14,"11,337.24","2,760.07","5,489.13","1,109.79","35,190.65"
1/11/2017 9:00,"10,306.28","1,220.75","2,235.93",793.57,"11,109.30","2,707.55","5,415.05","1,082.88","34,871.30"
1/11/2017 10:00,"10,647.44","1,219.07","2,223.73",783.44,"11,160.32","2,778.96","5,437.62","1,066.40","35,316.98"
1/11/2017 11:00,"10,966.62","1,200.65","2,214.65",772.65,"11,256.53","2,870.41","5,463.96","1,047.08","35,792.54"
1/11/2017 12:00,"11,132.13","1,255.96","2,202.44",763,"11,267.72","2,946.55","5,516.79","1,026.53","36,111.12"
1/11/2017 13:00,"11,185.74","1,267.70","2,180.39",750.66,"11,304.46","3,014.60","5,561.13","1,013.07","36,277.75"
1/11/2017 14:00,"11,330.66","1,290.50","2,185.41",750.28,"11,415.54","3,107.66","5,648.81","1,017.16","36,746.02"
1/11/2017 15:00,"11,373.16","1,306.48","2,186.54",746.61,"11,426.05","3,194.67","5,724.01","1,021.19","36,978.70"
1/11/2017 16:00,"11,328.63","1,279.87","2,185.08",739.31,"11,367.51","3,238.93","5,792.62","1,022.79","36,954.75"
1/11/2017 17:00,"11,266.13","1,274.18","2,179.44",739.06,"11,402.03","3,257.62","5,869.64","1,038.69","37,026.78"
1/11/2017 18:00,"11,383.50","1,300.26","2,164.27",750.35,"11,642.49","3,207.21","5,958.10","1,021.52","37,427.71"
1/11/2017 19:00,"11,690.11","1,348.21","2,207.97",780.4,"12,247.07","3,322.19","6,295.14","1,070.09","38,961.17"
1/11/2017 20:00,"11,683.87","1,334.08","2,224.48",776.44,"12,191.17","3,342.75","6,325.23","1,075.40","38,953.42"
1/11/2017 21:00,"11,480.50","1,300.73","2,208.43",764.21,"11,922.78","3,279.56","6,161.58","1,056.35","38,174.14"
1/11/2017 22:00,"11,053.31","1,246.13","2,167.07",732.31,"11,377.15","3,145.35","5,812.92","1,012.73","36,546.98"
1/11/2017 23:00,"10,371.73","1,158.04","2,108.66",683.6,"10,498.51","2,930.69","5,355.92",951.01,"34,058.16"
1/12/2017 0:00,"9,703.86","1,086.93","2,056.37",643.07,"9,545.58","2,644.95","4,831.52",889.15,"31,401.43"
1/12/2017 1:00,"9,222.92",975.6,"2,049.02",619.78,"8,911.29","2,381.40","4,457.85",861.57,"29,479.43"
1/12/2017 2:00,"8,935.80",984.64,"2,031.49",606.02,"8,504.21","2,253.05","4,251.99",841.7,"28,408.89"
1/12/2017 3:00,"8,748.26",904.87,"2,022.83",600.39,"8,286.09","2,182.12","4,123.73",838.31,"27,706.61"
1/12/2017 4:00,"8,681.19",908.1,"2,026.00",595.89,"8,249.75","2,142.78","4,109.90",834.15,"27,547.77"
1/12/2017 5:00,"8,768.07",944.36,"2,035.08",607.06,"8,431.67","2,143.24","4,173.11",845.98,"27,948.56"
1/12/2017 6:00,"9,262.70",983.78,"2,080.67",637.48,"9,111.80","2,266.57","4,520.16",892.91,"29,756.06"
1/12/2017 7:00,"10,054.48","1,137.44","2,176.14",707.73,"10,422.50","2,593.20","5,210.85",998.65,"33,300.98"
1/12/2017 8:00,"10,297.23","1,163.63","2,242.69",753.04,"11,045.91","2,691.11","5,514.69","1,052.40","34,760.70"
1/12/2017 9:00,"10,392.94","1,186.54","2,221.39",766.91,"11,033.00","2,679.25","5,475.26","1,038.88","34,794.18"
1/12/2017 10:00,"10,828.41","1,184.53","2,235.79",784.16,"11,295.13","2,791.87","5,597.89","1,050.36","35,768.12"
1/12/2017 11:00,"11,304.36","1,261.25","2,238.63",805.43,"11,546.01","2,917.48","5,734.95","1,053.57","36,861.69"
1/12/2017 12:00,"11,692.68","1,287.03","2,224.78",809.05,"11,671.73","3,037.47","5,827.09","1,049.16","37,598.99"
1/12/2017 13:00,"11,932.77","1,306.47","2,197.79",797.01,"11,712.07","3,142.85","5,876.03","1,036.48","38,001.48"
1/12/2017 14:00,"12,161.73","1,298.45","2,220.97",791.94,"11,695.77","3,256.43","5,941.49","1,020.68","38,387.46"
1/12/2017 15:00,"12,227.59","1,290.93","2,226.62",776.67,"11,573.12","3,320.75","5,984.69","1,014.27","38,414.64"
1/12/2017 16:00,"12,196.75","1,267.84","2,223.78",773.89,"11,363.03","3,339.89","6,029.86","1,007.93","38,202.98"
1/12/2017 17:00,"12,004.90","1,267.40","2,210.83",783.94,"11,268.22","3,326.89","6,072.11","1,014.79","37,949.07"
1/12/2017 18:00,"11,830.42","1,297.33","2,184.76",820.61,"11,548.03","3,232.35","6,149.21","1,025.79","38,088.50"
1/12/2017 19:00,"12,004.75","1,380.33","2,224.77",865.69,"12,149.78","3,325.13","6,495.80","1,078.97","39,525.23"
1/12/2017 20:00,"11,774.04","1,360.72","2,223.31",872.85,"12,090.95","3,323.23","6,481.05","1,081.39","39,207.53"
1/12/2017 21:00,"11,454.53","1,327.96","2,214.24",868.44,"11,941.11","3,249.13","6,350.84","1,068.25","38,474.50"
1/12/2017 22:00,"10,953.65","1,260.34","2,180.83",842.08,"11,490.12","3,109.25","6,056.37","1,036.41","36,929.05"
1/12/2017 23:00,"10,304.28","1,175.87","2,130.18",797.8,"10,684.19","2,895.77","5,591.01",983.89,"34,562.99"
1/13/2017 0:00,"9,679.24","1,071.47","2,079.59",763.15,"9,877.17","2,625.84","5,082.80",932.7,"32,111.97"
1/13/2017 1:00,"9,162.83","1,026.48","2,031.71",728.85,"9,248.60","2,398.60","4,805.96",906.56,"30,309.60"
1/13/2017 2:00,"8,850.37",986.62,"2,006.42",715.79,"8,963.25","2,264.20","4,589.61",889.88,"29,266.14"
1/13/2017 3:00,"8,674.54",953.78,"2,001.01",710.88,"8,836.52","2,187.07","4,465.83",885.06,"28,714.68"
1/13/2017 4:00,"8,622.08",952.8,"2,000.80",722.29,"8,862.71","2,142.26","4,423.46",890.53,"28,616.93"
1/13/2017 5:00,"8,761.08",951.94,"2,027.11",735.8,"9,183.64","2,148.99","4,491.72",911.91,"29,212.21"
1/13/2017 6:00,"9,272.08",983.38,"2,078.04",778.23,"10,077.30","2,270.57","4,823.15",968.85,"31,251.60"
1/13/2017 7:00,"10,080.55","1,104.77","2,177.15",855.7,"11,591.40","2,599.34","5,458.97","1,076.95","34,944.82"
1/13/2017 8:00,"10,374.57","1,222.07","2,232.93",888.55,"12,330.30","2,693.07","5,797.62","1,138.82","36,677.95"
1/13/2017 9:00,"10,445.27","1,240.96","2,233.44",894.45,"12,303.87","2,661.13","5,849.83","1,144.95","36,773.91"
1/13/2017 10:00,"10,779.96","1,210.51","2,271.97",909.49,"12,524.44","2,784.82","5,989.76","1,167.34","37,638.29"
1/13/2017 11:00,"11,161.85","1,218.45","2,302.07",920.39,"12,681.13","2,941.37","6,177.07","1,178.66","38,581.00"
1/13/2017 12:00,"11,458.23","1,260.85","2,301.19",923.02,"12,740.79","3,056.97","6,320.50","1,176.90","39,238.47"
1/13/2017 13:00,"11,628.03","1,270.49","2,294.86",914.13,"12,761.73","3,120.70","6,423.58","1,165.28","39,578.80"
1/13/2017 14:00,"11,848.73","1,281.65","2,300.46",902.36,"12,857.42","3,165.81","6,467.86","1,160.70","39,984.98"
1/13/2017 15:00,"11,874.54","1,286.01","2,283.07",906.48,"12,850.65","3,205.55","6,442.38","1,153.81","40,002.48"
1/13/2017 16:00,"11,731.80","1,271.65","2,274.08",912.8,"12,844.85","3,189.17","6,456.46","1,161.22","39,842.03"
1/13/2017 17:00,"11,540.96","1,268.54","2,269.80",928.32,"13,138.73","3,140.66","6,419.97","1,173.27","39,880.23"
1/13/2017 18:00,"11,347.46","1,256.73","2,271.24",942.99,"13,746.24","3,064.93","6,486.84","1,192.90","40,309.33"
1/13/2017 19:00,"11,442.83","1,294.14","2,342.10",966.84,"14,241.57","3,162.45","6,681.41","1,246.86","41,378.20"
1/13/2017 20:00,"11,201.11","1,264.47","2,352.70",958.72,"14,115.90","3,116.42","6,519.19","1,257.39","40,785.90"
1/13/2017 21:00,"10,945.88","1,244.17","2,348.53",952.38,"13,929.12","3,037.15","6,321.62","1,243.33","40,022.18"
1/13/2017 22:00,"10,589.70","1,166.10","2,328.78",933,"13,516.81","2,933.19","6,056.93","1,211.54","38,736.05"
1/13/2017 23:00,"10,212.70","1,128.29","2,305.46",900.99,"12,925.58","2,809.84","5,702.13","1,164.01","37,149.01"
1/14/2017 0:00,"9,684.72","1,011.30","2,260.21",868.29,"12,174.88","2,615.65","5,304.67","1,122.62","35,042.35"
1/14/2017 1:00,"9,350.88",987.34,"2,288.15",850.9,"11,687.27","2,487.00","4,541.54","1,031.73","33,224.81"
1/14/2017 2:00,"9,065.16",945.99,"2,286.03",839.04,"11,485.71","2,358.78","4,367.59","1,012.32","32,360.62"
1/14/2017 3:00,"8,833.78",884.2,"2,288.41",832.73,"11,329.48","2,263.73","4,219.67","1,006.48","31,658.48"
1/14/2017 4:00,"8,732.06",869.29,"2,294.29",837.79,"11,346.27","2,208.91","4,124.46","1,007.03","31,420.10"
1/14/2017 5:00,"8,716.67",934.66,"2,306.94",856.61,"11,491.50","2,182.72","4,082.25","1,018.94","31,590.30"
1/14/2017 6:00,"8,810.88",928.06,"2,311.29",859.51,"11,877.90","2,210.44","4,202.58","1,047.37","32,248.03"
1/14/2017 7:00,"9,053.48",973.98,"2,331.30",890.84,"12,540.23","2,309.37","4,455.85","1,087.03","33,642.06"
1/14/2017 8:00,"9,289.30","1,018.83","2,370.84",926.79,"13,306.32","2,387.60","4,727.20","1,136.26","35,163.14"
1/14/2017 9:00,"9,671.83","1,052.32","2,407.51",953.96,"13,911.76","2,529.07","5,037.73","1,186.75","36,750.93"
1/14/2017 10:00,"10,096.38","1,101.38","2,440.69",969.6,"14,456.49","2,742.10","5,354.32","1,221.85","38,382.80"
1/14/2017 11:00,"10,423.65","1,172.09","2,467.92",975.99,"14,652.80","2,916.58","5,547.74","1,232.52","39,389.30"
1/14/2017 12:00,"10,628.90","1,191.53","2,480.27",974.11,"14,525.89","3,034.34","5,641.52","1,230.36","39,706.93"
1/14/2017 13:00,"10,755.33","1,195.06","2,459.17",964.02,"14,254.15","3,075.81","5,635.69","1,206.95","39,546.20"
1/14/2017 14:00,"10,913.33","1,189.81","2,435.22",946.88,"13,878.35","3,104.96","5,562.68","1,187.40","39,218.63"
1/14/2017 15:00,"11,032.18","1,179.94","2,418.25",927.95,"13,561.34","3,081.88","5,520.03","1,169.25","38,890.84"
1/14/2017 16:00,"10,989.23","1,174.55","2,405.60",927.07,"13,373.73","3,039.23","5,483.81","1,160.90","38,554.11"
1/14/2017 17:00,"10,764.83","1,156.48","2,415.44",926.78,"13,351.21","2,973.51","5,409.05","1,162.73","38,160.03"
1/14/2017 18:00,"10,715.61","1,191.65","2,434.23",945.85,"13,719.59","2,941.45","5,503.76","1,177.81","38,629.95"
1/14/2017 19:00,"10,932.35","1,249.78","2,477.20",967.15,"14,024.50","3,063.33","5,831.05","1,219.71","39,765.07"
1/14/2017 20:00,"10,703.07","1,241.02","2,479.97",959.28,"13,852.70","3,034.79","5,785.47","1,211.93","39,268.23"
1/14/2017 21:00,"10,418.64","1,213.56","2,458.78",927.76,"13,600.26","2,950.21","5,636.33","1,192.92","38,398.45"
1/14/2017 22:00,"10,131.78","1,154.06","2,432.68",907.03,"13,174.23","2,846.32","5,435.48","1,166.99","37,248.57"
1/14/2017 23:00,"9,745.50","1,109.40","2,392.08",882.92,"12,567.12","2,715.82","5,170.24","1,125.86","35,708.95"
1/15/2017 0:00,"9,260.82","1,036.87","2,328.35",855.63,"11,907.33","2,544.65","4,836.32","1,085.59","33,855.57"
1/15/2017 1:00,"8,854.57",903.85,"2,298.86",837.19,"11,414.04","2,391.23","4,556.01","1,095.46","32,351.21"
1/15/2017 2:00,"8,531.46",866.15,"2,281.09",826.8,"11,014.02","2,257.92","4,311.61","1,071.38","31,160.43"
1/15/2017 3:00,"8,344.59",847.18,"2,258.67",819.56,"10,786.27","2,176.07","4,191.73","1,054.14","30,478.21"
1/15/2017 4:00,"8,226.74",840.06,"2,238.92",808.11,"10,687.69","2,131.52","4,116.25","1,042.03","30,091.30"
1/15/2017 5:00,"8,220.65",839.47,"2,242.34",816.66,"10,741.74","2,116.61","4,115.47","1,035.71","30,128.64"
1/15/2017 6:00,"8,272.52",854.98,"2,238.21",828.3,"10,985.79","2,139.44","4,174.99","1,058.47","30,552.69"
1/15/2017 7:00,"8,443.19",891.23,"2,242.89",852.55,"11,350.03","2,204.69","4,377.27","1,089.53","31,451.38"
1/15/2017 8:00,"8,609.97",941.72,"2,272.65",863.1,"11,836.55","2,255.21","4,588.02","1,129.40","32,496.62"
1/15/2017 9:00,"8,882.21",989.14,"2,273.46",883.71,"12,277.15","2,374.18","4,845.70","1,143.81","33,669.35"
1/15/2017 10:00,"9,368.42","1,021.05","2,303.91",895.48,"12,584.28","2,587.44","5,124.28","1,153.52","35,038.37"
1/15/2017 11:00,"9,758.39","1,022.79","2,285.92",885.15,"12,607.73","2,777.99","5,247.82","1,142.33","35,728.13"
1/15/2017 12:00,"10,070.23","1,030.61","2,276.16",870.29,"12,474.78","2,934.47","5,301.36","1,116.15","36,074.04"
1/15/2017 13:00,"10,300.87","1,037.76","2,267.83",863.52,"12,327.52","3,061.24","5,352.41","1,100.86","36,312.02"
1/15/2017 14:00,"10,398.28","1,042.60","2,259.01",846.48,"12,110.09","3,147.85","5,348.74","1,093.32","36,246.37"
1/15/2017 15:00,"10,352.07","1,040.47","2,250.07",833.53,"11,818.72","3,207.20","5,331.13","1,082.40","35,915.60"
1/15/2017 16:00,"10,280.91","1,032.34","2,237.46",832.69,"11,576.06","3,222.29","5,310.43","1,069.36","35,561.54"
1/15/2017 17:00,"10,168.99","1,027.72","2,215.09",815.43,"11,269.57","3,141.55","5,302.69","1,083.06","35,024.10"
1/15/2017 18:00,"10,366.47","1,080.14","2,226.30",830.18,"11,596.92","3,056.79","5,453.83","1,111.70","35,722.33"
1/15/2017 19:00,"10,694.79","1,114.51","2,266.86",827.68,"11,540.94","3,101.36","5,712.01","1,130.74","36,388.88"
1/15/2017 20:00,"10,697.64","1,120.41","2,312.53",829.15,"11,508.66","3,146.21","5,787.62","1,146.56","36,548.79"
1/15/2017 21:00,"10,537.07","1,102.48","2,297.80",811.62,"11,238.30","3,100.39","5,674.44","1,125.54","35,887.64"
1/15/2017 22:00,"10,221.46","1,051.77","2,259.66",787.41,"10,772.29","2,978.42","5,438.01","1,078.35","34,587.37"
1/15/2017 23:00,"9,760.75",979.35,"2,228.34",744.8,"10,196.20","2,788.94","5,104.14","1,032.79","32,835.30"
1/16/2017 0:00,"9,239.28",913.01,"2,207.36",709.51,"9,589.25","2,561.36","4,697.67",995.42,"30,912.87"
1/16/2017 1:00,"8,734.37",937.24,"2,062.24",714.87,"9,181.44","2,359.53","4,326.29",960.8,"29,276.79"
1/16/2017 2:00,"8,454.31",898.54,"2,041.74",703.86,"8,916.56","2,241.19","4,107.22",950.36,"28,313.76"
1/16/2017 3:00,"8,305.00",838.46,"2,046.53",697.62,"8,846.37","2,169.26","3,951.63",950.33,"27,805.19"
1/16/2017 4:00,"8,279.79",811.84,"2,047.73",698.99,"8,968.18","2,136.12","3,896.65",953.68,"27,792.97"
1/16/2017 5:00,"8,414.10",824.18,"2,068.75",715.7,"9,340.88","2,153.28","3,992.68",982.85,"28,492.42"
1/16/2017 6:00,"8,829.52",872.39,"2,119.42",750.72,"10,081.18","2,270.05","4,248.01","1,036.65","30,207.95"
1/16/2017 7:00,"9,404.89",952.23,"2,174.97",804.97,"11,080.75","2,527.02","4,654.49","1,120.07","32,719.39"
1/16/2017 8:00,"9,714.71","1,030.38","2,223.68",840.2,"11,764.90","2,635.81","4,952.20","1,186.04","34,347.93"
1/16/2017 9:00,"10,032.61","1,098.94","2,206.85",848.54,"12,028.26","2,659.88","5,130.20","1,174.50","35,179.78"
1/16/2017 10:00,"10,610.30","1,116.81","2,191.20",842.69,"12,112.01","2,802.13","5,340.67","1,151.48","36,167.29"
1/16/2017 11:00,"11,217.13","1,197.54","2,162.66",831.17,"11,995.91","2,943.31","5,514.02","1,122.71","36,984.46"
1/16/2017 12:00,"11,697.86","1,215.62","2,146.51",813.78,"11,844.77","3,078.98","5,569.31","1,094.90","37,461.72"
1/16/2017 13:00,"11,936.20","1,255.80","2,122.69",787.86,"11,618.00","3,142.66","5,579.49","1,052.21","37,494.92"
1/16/2017 14:00,"12,059.21","1,259.55","2,100.21",771.45,"11,399.03","3,182.10","5,553.48","1,029.66","37,354.69"
1/16/2017 15:00,"12,061.60","1,249.55","2,085.38",757.08,"11,202.82","3,203.49","5,518.07","1,016.82","37,094.82"
1/16/2017 16:00,"12,025.07","1,238.19","2,086.00",748.68,"11,069.82","3,216.32","5,479.08","1,022.83","36,885.99"
1/16/2017 17:00,"11,841.30","1,226.13","2,100.09",745.54,"11,060.81","3,190.17","5,537.25","1,031.19","36,732.48"
1/16/2017 18:00,"11,816.34","1,282.25","2,091.81",764.12,"11,438.22","3,144.40","5,761.15","1,043.56","37,341.85"
1/16/2017 19:00,"12,123.02","1,331.12","2,160.68",820.72,"12,222.64","3,287.18","6,121.99","1,098.27","39,165.62"
1/16/2017 20:00,"11,975.73","1,304.26","2,207.60",830.54,"12,223.72","3,301.25","6,069.28","1,102.50","39,014.87"
1/16/2017 21:00,"11,705.58","1,284.54","2,213.54",828.34,"12,030.02","3,237.93","5,903.88","1,082.97","38,286.80"
1/16/2017 22:00,"11,223.81","1,231.49","2,190.20",805.69,"11,592.93","3,096.49","5,576.84","1,050.46","36,767.91"
1/16/2017 23:00,"10,574.35","1,132.42","2,153.65",773.23,"10,769.22","2,877.71","5,109.92",994.88,"34,385.36"
1/17/2017 0:00,"9,830.96","1,048.85","2,091.92",738.78,"9,972.54","2,581.26","4,622.31",937.64,"31,824.27"
1/17/2017 1:00,"9,472.04",884.06,"2,140.06",704.99,"9,273.57","2,469.90","4,293.07",893.84,"30,131.53"
1/17/2017 2:00,"9,175.50",857.26,"2,136.53",706.22,"9,091.52","2,344.14","4,110.93",882.52,"29,304.61"
1/17/2017 3:00,"8,967.40",840.83,"2,144.92",712,"9,078.19","2,265.62","4,016.26",880.08,"28,905.31"
1/17/2017 4:00,"8,915.34",841.83,"2,152.15",725.52,"9,248.82","2,226.11","3,988.23",889.88,"28,987.89"
1/17/2017 5:00,"9,101.23",863.99,"2,186.57",762.95,"9,735.68","2,243.15","4,113.97",915.42,"29,922.95"
1/17/2017 6:00,"9,645.47",942.05,"2,244.03",809,"10,831.83","2,370.81","4,471.45",978.13,"32,292.77"
1/17/2017 7:00,"10,526.86","1,103.29","2,349.01",895.91,"12,533.65","2,729.61","5,181.79","1,099.25","36,419.37"
1/17/2017 8:00,"10,818.59","1,191.97","2,419.67",934.22,"13,354.20","2,849.96","5,543.85","1,162.89","38,275.35"
1/17/2017 9:00,"10,748.17","1,204.41","2,405.44",927.52,"13,204.13","2,828.38","5,551.18","1,156.23","38,025.46"
1/17/2017 10:00,"10,843.21","1,220.05","2,396.68",903.37,"13,109.68","2,904.53","5,618.69","1,159.09","38,155.31"
1/17/2017 11:00,"10,865.42","1,237.22","2,381.54",877.48,"13,058.17","3,010.58","5,722.09","1,158.07","38,310.55"
1/17/2017 12:00,"10,930.82","1,284.37","2,365.89",847.25,"12,943.33","3,102.90","5,794.74","1,161.94","38,431.26"
1/17/2017 13:00,"10,895.04","1,288.73","2,347.22",820.85,"12,712.29","3,178.68","5,866.75","1,180.44","38,289.99"
1/17/2017 14:00,"10,880.84","1,299.12","2,334.64",804.05,"12,606.91","3,242.43","5,886.83","1,189.04","38,243.85"
1/17/2017 15:00,"10,738.66","1,307.20","2,324.94",795.08,"12,563.87","3,282.16","5,866.13","1,188.66","38,066.70"
1/17/2017 16:00,"10,567.73","1,309.03","2,322.88",806.05,"12,627.77","3,275.80","5,905.45","1,198.34","38,013.04"
1/17/2017 17:00,"10,486.60","1,349.40","2,328.27",829.25,"12,906.85","3,263.37","6,087.72","1,220.80","38,472.27"
1/17/2017 18:00,"10,687.85","1,408.26","2,361.80",851.17,"13,696.45","3,249.07","6,479.83","1,246.38","39,980.80"
1/17/2017 19:00,"10,885.32","1,462.94","2,425.34",878.99,"14,335.51","3,399.74","6,821.16","1,297.09","41,506.08"
